Id,Signatory,Language,Order,Action_Id,Co_Benefit
50669,Municipality of Matosinhos,en,20,20,Improved water/soil quality
50669,Municipality of Matosinhos,en,21,21,Increased security/protection for poor/vulnerable populations
50669,Municipality of Matosinhos,en,21,21,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,21,21,Improved water/soil quality
50669,Municipality of Matosinhos,en,21,21,Improved physical health
50669,Municipality of Matosinhos,en,21,21,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,21,21,Increased food security
50669,Municipality of Matosinhos,en,21,21,Reduced costs
50669,Municipality of Matosinhos,en,21,21,Improved waste management
50669,Municipality of Matosinhos,en,21,21,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,21,21,Increased/improved green space
50669,Municipality of Matosinhos,en,21,21,Improved air quality
50669,Municipality of Matosinhos,en,21,21,Revenue generation
50669,Municipality of Matosinhos,en,21,21,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,22,22,Improved water/soil quality
50669,Municipality of Matosinhos,en,22,22,Increased/improved green space
50669,Municipality of Matosinhos,en,22,22,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,22,22,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,22,22,Increased water security
50669,Municipality of Matosinhos,en,22,22,Improved air quality
50669,Municipality of Matosinhos,en,22,22,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,23,23,Improved water/soil quality
50669,Municipality of Matosinhos,en,23,23,Increased/improved green space
50669,Municipality of Matosinhos,en,23,23,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,23,23,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,23,23,Improved air quality
50669,Municipality of Matosinhos,en,23,23,Reduced GHG emissions
50669,Municipality of Matosinhos,en,23,23,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,24,24,Improved water/soil quality
50669,Municipality of Matosinhos,en,24,24,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,24,24,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,24,24,Increased/improved green space
50669,Municipality of Matosinhos,en,24,24,Improved air quality
50669,Municipality of Matosinhos,en,24,24,Reduced GHG emissions
50669,Municipality of Matosinhos,en,24,24,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,25,25,Improved water/soil quality
50669,Municipality of Matosinhos,en,25,25,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,25,25,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,25,25,Increased/improved green space
50669,Municipality of Matosinhos,en,25,25,Reduced GHG emissions
50669,Municipality of Matosinhos,en,25,25,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,26,26,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,26,26,Increased/improved green space
50669,Municipality of Matosinhos,en,26,26,Improved air quality
50669,Municipality of Matosinhos,en,26,26,Reduced GHG emissions
50669,Municipality of Matosinhos,en,26,26,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,27,27,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,27,27,Increased/improved green space
50669,Municipality of Matosinhos,en,27,27,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,27,27,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,27,27,Improved air quality
50669,Municipality of Matosinhos,en,27,27,Reduced GHG emissions
50669,Municipality of Matosinhos,en,27,27,Reduced noise/light pollution
50669,Municipality of Matosinhos,en,28,28,Increased/improved green space
50669,Municipality of Matosinhos,en,28,28,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,28,28,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,29,29,Increased water security
50669,Municipality of Matosinhos,en,30,30,Improved water/soil quality
50669,Municipality of Matosinhos,en,30,30,Increased water security
50669,Municipality of Matosinhos,en,31,31,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,31,31,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,31,31,Increased water security
50669,Municipality of Matosinhos,en,32,32,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,32,32,Improved water/soil quality
50669,Municipality of Matosinhos,en,32,32,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,33,33,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,33,33,Improved water/soil quality
50669,Municipality of Matosinhos,en,33,33,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,34,34,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,34,34,Increased water security
50669,Municipality of Matosinhos,en,35,35,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,35,35,Improved water/soil quality
50669,Municipality of Matosinhos,en,35,35,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,36,36,Increased water security
50669,Municipality of Matosinhos,en,37,37,"Other impacts from climate actions, please specify"
50669,Municipality of Matosinhos,en,38,38,"Other impacts from climate actions, please specify"
50669,Municipality of Matosinhos,en,39,39,"Other impacts from climate actions, please specify"
50669,Municipality of Matosinhos,en,40,40,Improved road safety
50669,Municipality of Matosinhos,en,41,41,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,42,42,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,43,43,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,44,44,Improved preparedness for health service delivery
50669,Municipality of Matosinhos,en,44,44,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,45,45,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,45,45,Increased/improved green space
50669,Municipality of Matosinhos,en,45,45,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,45,45,Reduced costs
50669,Municipality of Matosinhos,en,45,45,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,45,45,Improved air quality
50669,Municipality of Matosinhos,en,45,45,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,46,46,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,46,46,Reduced costs
50669,Municipality of Matosinhos,en,46,46,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,46,46,Improved air quality
50669,Municipality of Matosinhos,en,46,46,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,47,47,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,47,47,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,47,47,Reduced costs
50669,Municipality of Matosinhos,en,47,47,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,47,47,Improved air quality
50669,Municipality of Matosinhos,en,47,47,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,48,48,Increased/improved green space
50669,Municipality of Matosinhos,en,48,48,Improved air quality
50669,Municipality of Matosinhos,en,48,48,Reduced GHG emissions
50669,Municipality of Matosinhos,en,48,48,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,49,49,Increased/improved green space
50669,Municipality of Matosinhos,en,49,49,Improved air quality
50669,Municipality of Matosinhos,en,49,49,Reduced GHG emissions
50669,Municipality of Matosinhos,en,49,49,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,50,50,Increased/improved green space
50669,Municipality of Matosinhos,en,50,50,Improved air quality
50669,Municipality of Matosinhos,en,50,50,Reduced GHG emissions
50669,Municipality of Matosinhos,en,50,50,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,51,51,Increased/improved green space
50669,Municipality of Matosinhos,en,51,51,Improved air quality
50669,Municipality of Matosinhos,en,51,51,Reduced GHG emissions
50669,Municipality of Matosinhos,en,51,51,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,52,52,Increased/improved green space
50669,Municipality of Matosinhos,en,52,52,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,53,53,Increased/improved green space
50669,Municipality of Matosinhos,en,53,53,Improved air quality
50669,Municipality of Matosinhos,en,53,53,Reduced GHG emissions
50669,Municipality of Matosinhos,en,53,53,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,54,54,Improved water/soil quality
50669,Municipality of Matosinhos,en,54,54,Increased/improved green space
50669,Municipality of Matosinhos,en,54,54,Improved air quality
50669,Municipality of Matosinhos,en,54,54,Reduced GHG emissions
50669,Municipality of Matosinhos,en,54,54,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,55,55,Increased/improved green space
50669,Municipality of Matosinhos,en,55,55,Improved air quality
50669,Municipality of Matosinhos,en,55,55,Reduced GHG emissions
50669,Municipality of Matosinhos,en,55,55,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,56,56,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,56,56,Improved air quality
50669,Municipality of Matosinhos,en,57,57,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,57,57,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,58,58,Reduced disaster/disease/contamination-related health impacts
50669,Municipality of Matosinhos,en,58,58,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,59,59,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,60,60,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,61,61,Do not know
50669,Municipality of Matosinhos,en,62,62,Protected/improved biodiversity and ecosystem services
50669,Municipality of Matosinhos,en,62,62,Increased/improved green space
50669,Municipality of Matosinhos,en,62,62,Reduced natural resource depletion
50669,Municipality of Matosinhos,en,62,62,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,62,62,Improved air quality
50669,Municipality of Matosinhos,en,62,62,Reduced GHG emissions
50669,Municipality of Matosinhos,en,62,62,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,63,63,Improved education and public awareness on climate issues
50669,Municipality of Matosinhos,en,63,63,Increased transparency and accountability
50669,Municipality of Matosinhos,en,64,64,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,64,64,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,64,64,Increased security/protection for poor/vulnerable populations
50669,Municipality of Matosinhos,en,64,64,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,64,64,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,64,64,Reduced costs
50669,Municipality of Matosinhos,en,64,64,Improved labor conditions
50669,Municipality of Matosinhos,en,64,64,Increased access to energy
50669,Municipality of Matosinhos,en,64,64,Increased energy security
50669,Municipality of Matosinhos,en,64,64,Reduced GHG emissions
50669,Municipality of Matosinhos,en,65,65,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,65,65,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,65,65,Increased security/protection for poor/vulnerable populations
50669,Municipality of Matosinhos,en,65,65,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,65,65,Improved mental wellbeing/quality of life
50669,Municipality of Matosinhos,en,65,65,Reduced costs
50669,Municipality of Matosinhos,en,65,65,Improved labor conditions
50669,Municipality of Matosinhos,en,65,65,Increased energy security
50669,Municipality of Matosinhos,en,65,65,Increased access to energy
50669,Municipality of Matosinhos,en,65,65,Reduced GHG emissions
50669,Municipality of Matosinhos,en,66,66,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,66,66,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,66,66,Business/technological innovation
50669,Municipality of Matosinhos,en,66,66,Job creation
50669,Municipality of Matosinhos,en,66,66,Increased energy security
50669,Municipality of Matosinhos,en,67,67,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,67,67,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,67,67,Business/technological innovation
50669,Municipality of Matosinhos,en,67,67,Job creation
50669,Municipality of Matosinhos,en,67,67,Increased energy security
50669,Municipality of Matosinhos,en,68,68,"Reduced disruption of energy, transport, water or communications networks"
50669,Municipality of Matosinhos,en,68,68,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,68,68,Increased security/protection for poor/vulnerable populations
50669,Municipality of Matosinhos,en,68,68,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,68,68,Increased energy security
50669,Municipality of Matosinhos,en,68,68,Reduced health impacts from extreme heat or cold weather
50669,Municipality of Matosinhos,en,69,69,Reduced fuel/energy poverty
50669,Municipality of Matosinhos,en,69,69,Increased security/protection for poor/vulnerable populations
50669,Municipality of Matosinhos,en,69,69,"Increased social inclusion, equality and justice"
50669,Municipality of Matosinhos,en,69,69,Increased energy security
50669,Municipality of Matosinhos,en,69,69,Reduced health impacts from extreme heat or cold weather
826396,Municipality of Sintra,en,1,1,Increased economic production
826396,Municipality of Sintra,en,1,1,Improved education and public awareness on climate issues
826396,Municipality of Sintra,en,1,1,Improved water/soil quality
826396,Municipality of Sintra,en,1,1,Increased food security
826396,Municipality of Sintra,en,1,1,Reduced costs
826396,Municipality of Sintra,en,1,1,Increased water security
826396,Municipality of Sintra,en,1,1,Protected/improved biodiversity and ecosystem services
826396,Municipality of Sintra,en,3,3,Increased security/protection for poor/vulnerable populations
826396,Municipality of Sintra,en,3,3,Improved physical health
826396,Municipality of Sintra,en,3,3,Improved preparedness for health service delivery
826396,Municipality of Sintra,en,3,3,Reduced health impacts from extreme heat or cold weather
31179,Municipality of Rotterdam,en,1,1,Reduced health costs
31179,Municipality of Rotterdam,en,1,1,Increased security/protection for poor/vulnerable populations
31179,Municipality of Rotterdam,en,1,1,"Increased social inclusion, equality and justice"
31179,Municipality of Rotterdam,en,1,1,Improved education and public awareness on climate issues
31179,Municipality of Rotterdam,en,1,1,Business/technological innovation
31179,Municipality of Rotterdam,en,1,1,Increased/improved green space
31179,Municipality of Rotterdam,en,1,1,Improved mental wellbeing/quality of life
31179,Municipality of Rotterdam,en,1,1,Increased water security
31179,Municipality of Rotterdam,en,1,1,Reduced health impacts from extreme heat or cold weather
31179,Municipality of Rotterdam,en,1,1,Improved road safety
31179,Municipality of Rotterdam,en,1,1,"Reduced disruption of energy, transport, water or communications networks"
31179,Municipality of Rotterdam,en,1,1,Protected/improved biodiversity and ecosystem services
31179,Municipality of Rotterdam,en,1,1,Improved physical health
31179,Municipality of Rotterdam,en,1,1,Undertaken in collaboration with Indigenous peoples
31179,Municipality of Rotterdam,en,1,1,Job creation
31179,Municipality of Rotterdam,en,1,1,Improved air quality
826396,Municipality of Sintra,en,4,4,Increased water security
826396,Municipality of Sintra,en,5,5,Increased/improved green space
826396,Municipality of Sintra,en,5,5,Protected/improved biodiversity and ecosystem services
826396,Municipality of Sintra,en,6,6,Increased/improved green space
826396,Municipality of Sintra,en,6,6,Protected/improved biodiversity and ecosystem services
826396,Municipality of Sintra,en,7,7,Reduced health costs
826396,Municipality of Sintra,en,7,7,Improved physical health
826396,Municipality of Sintra,en,7,7,Improved preparedness for health service delivery
826396,Municipality of Sintra,en,7,7,Reduced disaster/disease/contamination-related health impacts
826396,Municipality of Sintra,en,7,7,Reduced premature deaths
826396,Municipality of Sintra,en,8,8,Increased/improved green space
826396,Municipality of Sintra,en,8,8,Protected/improved biodiversity and ecosystem services
826396,Municipality of Sintra,en,9,9,Reduced fuel/energy poverty
826396,Municipality of Sintra,en,9,9,Increased security/protection for poor/vulnerable populations
826396,Municipality of Sintra,en,9,9,"Increased social inclusion, equality and justice"
826396,Municipality of Sintra,en,9,9,Reduced costs
826396,Municipality of Sintra,en,9,9,Reduced health impacts from extreme heat or cold weather
826396,Municipality of Sintra,en,10,10,Reduced health costs
826396,Municipality of Sintra,en,10,10,Reduced premature deaths
826396,Municipality of Sintra,en,10,10,Reduced health impacts from extreme heat or cold weather
826396,Municipality of Sintra,en,11,11,Improved physical health
826396,Municipality of Sintra,en,11,11,Improved mental wellbeing/quality of life
826396,Municipality of Sintra,en,11,11,Reduced health impacts from extreme heat or cold weather
60127,Municipality of Thessaloniki,en,1,1,Increased labor productivity
60127,Municipality of Thessaloniki,en,1,1,Reduced health costs
60127,Municipality of Thessaloniki,en,1,1,Improved physical health
60127,Municipality of Thessaloniki,en,1,1,Improved mental wellbeing/quality of life
60127,Municipality of Thessaloniki,en,1,1,Reduced disaster/disease/contamination-related health impacts
60127,Municipality of Thessaloniki,en,1,1,Improved labor conditions
60127,Municipality of Thessaloniki,en,1,1,Improved air quality
60127,Municipality of Thessaloniki,en,1,1,Reduced premature deaths
60127,Municipality of Thessaloniki,en,1,1,Reduced health impacts from extreme heat or cold weather
60127,Municipality of Thessaloniki,en,2,2,Improved education and public awareness on climate issues
60127,Municipality of Thessaloniki,en,2,2,Improved mobility and access
60127,Municipality of Thessaloniki,en,2,2,Improved road safety
60127,Municipality of Thessaloniki,en,3,3,"Reduced disruption of energy, transport, water or communications networks"
60127,Municipality of Thessaloniki,en,3,3,Improved physical health
60127,Municipality of Thessaloniki,en,3,3,Improved mental wellbeing/quality of life
60127,Municipality of Thessaloniki,en,3,3,Improved air quality
19233,Municipality of Torres Vedras,en,2,2,"Reduced disruption of energy, transport, water or communications networks"
19233,Municipality of Torres Vedras,en,2,2,Reduced health costs
19233,Municipality of Torres Vedras,en,2,2,Reduced disaster/disease/contamination-related health impacts
19233,Municipality of Torres Vedras,en,2,2,Improved road safety
60127,Municipality of Thessaloniki,en,4,4,Increased economic production
60127,Municipality of Thessaloniki,en,4,4,"Increased social inclusion, equality and justice"
60127,Municipality of Thessaloniki,en,4,4,Improved mobility and access
60127,Municipality of Thessaloniki,en,4,4,Improved mental wellbeing/quality of life
60127,Municipality of Thessaloniki,en,4,4,Job creation
60127,Municipality of Thessaloniki,en,4,4,Improved air quality
60127,Municipality of Thessaloniki,en,4,4,Reduced congestion
19233,Municipality of Torres Vedras,en,1,1,"Reduced disruption of energy, transport, water or communications networks"
19233,Municipality of Torres Vedras,en,1,1,Reduced costs
19233,Municipality of Torres Vedras,en,1,1,Reduced disaster/disease/contamination-related health impacts
19233,Municipality of Torres Vedras,en,3,3,Reduced health costs
19233,Municipality of Torres Vedras,en,3,3,Reduced health impacts from extreme heat or cold weather
19233,Municipality of Torres Vedras,en,4,4,Reduced costs
19233,Municipality of Torres Vedras,en,5,5,"Reduced disruption of energy, transport, water or communications networks"
19233,Municipality of Torres Vedras,en,5,5,Increased/improved green space
19233,Municipality of Torres Vedras,en,5,5,Reduced costs
19233,Municipality of Torres Vedras,en,5,5,Reduced disaster/disease/contamination-related health impacts
19233,Municipality of Torres Vedras,en,6,6,Increased labor productivity
19233,Municipality of Torres Vedras,en,6,6,Improved mobility and access
19233,Municipality of Torres Vedras,en,6,6,Increased/improved green space
19233,Municipality of Torres Vedras,en,6,6,Improved labor conditions
19233,Municipality of Torres Vedras,en,6,6,Reduced health impacts from extreme heat or cold weather
19233,Municipality of Torres Vedras,en,7,7,Improved education and public awareness on climate issues
19233,Municipality of Torres Vedras,en,7,7,Reduced health impacts from extreme heat or cold weather
19233,Municipality of Torres Vedras,en,8,8,Improved water/soil quality
19233,Municipality of Torres Vedras,en,8,8,Reduced natural resource depletion
19233,Municipality of Torres Vedras,en,8,8,Protected/improved biodiversity and ecosystem services
19233,Municipality of Torres Vedras,en,9,9,Reduced natural resource depletion
19233,Municipality of Torres Vedras,en,9,9,Reduced costs
19233,Municipality of Torres Vedras,en,10,10,Reduced natural resource depletion
19233,Municipality of Torres Vedras,en,10,10,Reduced costs
19233,Municipality of Torres Vedras,en,10,10,Reduced disaster/disease/contamination-related health impacts
19233,Municipality of Torres Vedras,en,10,10,Improved air quality
826427,Municipality of Valongo,en,1,1,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,1,1,Increased/improved green space
826427,Municipality of Valongo,en,1,1,Reduced natural resource depletion
826427,Municipality of Valongo,en,1,1,Improved air quality
826427,Municipality of Valongo,en,1,1,Protected/improved biodiversity and ecosystem services
826427,Municipality of Valongo,en,4,4,Increased economic production
826427,Municipality of Valongo,en,4,4,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,4,4,Improved water/soil quality
826427,Municipality of Valongo,en,4,4,Increased food security
826427,Municipality of Valongo,en,4,4,Improved mental wellbeing/quality of life
826427,Municipality of Valongo,en,5,5,Increased security/protection for poor/vulnerable populations
826427,Municipality of Valongo,en,5,5,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,5,5,Improved water/soil quality
826427,Municipality of Valongo,en,5,5,Increased/improved green space
826427,Municipality of Valongo,en,5,5,Reduced natural resource depletion
826427,Municipality of Valongo,en,5,5,Increased water security
826427,Municipality of Valongo,en,5,5,Protected/improved biodiversity and ecosystem services
826427,Municipality of Valongo,en,6,6,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,6,6,Improved water/soil quality
826427,Municipality of Valongo,en,6,6,Increased/improved green space
826427,Municipality of Valongo,en,6,6,Increased food security
826427,Municipality of Valongo,en,6,6,Improved mental wellbeing/quality of life
826427,Municipality of Valongo,en,6,6,Improved waste management
826427,Municipality of Valongo,en,6,6,Protected/improved biodiversity and ecosystem services
826427,Municipality of Valongo,en,7,7,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,7,7,Increased/improved green space
826427,Municipality of Valongo,en,7,7,Improved air quality
826427,Municipality of Valongo,en,7,7,Protected/improved biodiversity and ecosystem services
826427,Municipality of Valongo,en,8,8,Protected/improved biodiversity and ecosystem services
826427,Municipality of Valongo,en,8,8,Improved education and public awareness on climate issues
826427,Municipality of Valongo,en,8,8,Reduced natural resource depletion
826427,Municipality of Valongo,en,8,8,Increased/improved green space
826427,Municipality of Valongo,en,8,8,Improved mental wellbeing/quality of life
826427,Municipality of Valongo,en,8,8,Reduced health impacts from extreme heat or cold weather
46470,Municipality of Vitoria-Gasteiz,en,1,1,Improved education and public awareness on climate issues
46470,Municipality of Vitoria-Gasteiz,en,1,1,Improved air quality
46470,Municipality of Vitoria-Gasteiz,en,2,2,Reduced costs
46470,Municipality of Vitoria-Gasteiz,en,2,2,Reduced disaster/disease/contamination-related health impacts
46470,Municipality of Vitoria-Gasteiz,en,3,3,Reduced noise/light pollution
46470,Municipality of Vitoria-Gasteiz,en,3,3,Improved water/soil quality
46470,Municipality of Vitoria-Gasteiz,en,3,3,Increased/improved green space
46470,Municipality of Vitoria-Gasteiz,en,3,3,Improved waste management
46470,Municipality of Vitoria-Gasteiz,en,3,3,Improved air quality
46470,Municipality of Vitoria-Gasteiz,en,3,3,Reduced GHG emissions
46470,Municipality of Vitoria-Gasteiz,en,3,3,Protected/improved biodiversity and ecosystem services
46470,Municipality of Vitoria-Gasteiz,en,5,5,Increased/improved green space
46470,Municipality of Vitoria-Gasteiz,en,5,5,Job creation
46470,Municipality of Vitoria-Gasteiz,en,5,5,Improved air quality
46470,Municipality of Vitoria-Gasteiz,en,5,5,Protected/improved biodiversity and ecosystem services
46470,Municipality of Vitoria-Gasteiz,en,6,6,Improved physical health
46470,Municipality of Vitoria-Gasteiz,en,6,6,Increased/improved green space
46470,Municipality of Vitoria-Gasteiz,en,6,6,Improved mental wellbeing/quality of life
46470,Municipality of Vitoria-Gasteiz,en,6,6,Improved air quality
46470,Municipality of Vitoria-Gasteiz,en,6,6,Reduced health impacts from extreme heat or cold weather
46470,Municipality of Vitoria-Gasteiz,en,7,7,Improved education and public awareness on climate issues
46470,Municipality of Vitoria-Gasteiz,en,7,7,Reduced costs
46470,Municipality of Vitoria-Gasteiz,en,7,7,Increased water security
46470,Municipality of Vitoria-Gasteiz,en,8,8,Improved education and public awareness on climate issues
46470,Municipality of Vitoria-Gasteiz,en,8,8,Reduced costs
46470,Municipality of Vitoria-Gasteiz,en,8,8,Increased water security
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Improved education and public awareness on climate issues
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Improved water/soil quality
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Business/technological innovation
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Reduced natural resource depletion
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Increased/improved green space
2025001,Province of Las Palmas de Gran Canaria,en,1,1,Increased water security
2025001,Province of Las Palmas de Gran Canaria,en,2,2,Increased security/protection for poor/vulnerable populations
2025001,Province of Las Palmas de Gran Canaria,en,2,2,Improved water/soil quality
2025001,Province of Las Palmas de Gran Canaria,en,2,2,Protected/improved biodiversity and ecosystem services
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Increased security/protection for poor/vulnerable populations
2025001,Province of Las Palmas de Gran Canaria,en,3,3,"Increased social inclusion, equality and justice"
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Business/technological innovation
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Improved physical health
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Improved water/soil quality
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Increased/improved green space
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Improved mental wellbeing/quality of life
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Job creation
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Reduced disaster/disease/contamination-related health impacts
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Improved labor conditions
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Improved air quality
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Revenue generation
2025001,Province of Las Palmas de Gran Canaria,en,3,3,Protected/improved biodiversity and ecosystem services
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Reduced health impacts from extreme heat or cold weather
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Improved education and public awareness on climate issues
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Improved physical health
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Increased/improved green space
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Improved mental wellbeing/quality of life
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Reduced disaster/disease/contamination-related health impacts
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Increased water security
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Improved air quality
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Reduced GHG emissions
2025001,Province of Las Palmas de Gran Canaria,en,4,4,Protected/improved biodiversity and ecosystem services
2025001,Province of Las Palmas de Gran Canaria,en,5,5,Improved water/soil quality
2025001,Province of Las Palmas de Gran Canaria,en,5,5,Protected/improved biodiversity and ecosystem services
2025001,Province of Las Palmas de Gran Canaria,en,6,6,Reduced fuel/energy poverty
2025001,Province of Las Palmas de Gran Canaria,en,6,6,Job creation
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Reduced health impacts from extreme heat or cold weather
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Increased security/protection for poor/vulnerable populations
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Improved education and public awareness on climate issues
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Improved water/soil quality
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Improved physical health
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Increased/improved green space
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Improved mental wellbeing/quality of life
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Job creation
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Improved air quality
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Reduced GHG emissions
2025001,Province of Las Palmas de Gran Canaria,en,7,7,Protected/improved biodiversity and ecosystem services
