Id,Language,Signatory,Adaptation_Goal_Id,Title,More_Details_Label,Climate_Hazards_Addressed_Label,Description_Label,Description,Comments_Label,Comments,Order,Climate_Action_Title,Climate_Action_Abstract
31175,en,City of Paris,Adaptation goal 13,Improve energy and telecommunication network resilience to weather events,More details,Climate hazards addressed,Description of metric/indicator used to track goal,area in km² touched by power and telecommunication failures in case of extreme events (particularly river flood),Comments,"In October 2023, the City will organize a crisis exercise titled \'Paris at 50°C\'. This exercise will be based on a scenario of an unprecedented and intense heatwave, with a heat dome reaching 50°C. The purpose of the exercise is to analyze the consequences of an extreme heatwave on the lives of residents and economic actors and to test the responsiveness of the municipality and the Parisian ecosystem.In 2016, the Paris Prefecture of Police organized the crisis management exercise \'Sequana\'. It was a simulation of a major flood in the Ile-de-France region.",9,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 9,Enhance free access to drinkable water in public spaces,More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of free drinking water fountains in Paris,Comments,"In 2023, 73 refreshing fountains will be added to the existing 1200 water points.\'Ici, je choisis l'eau de Paris\' (Here, I choose Paris water) is a program that complements the network of 1,200 fountains and water points already available throughout the city. The objective is to make water even more accessible and reduce the use of single-use plastic. \'Eau de Paris\' invites businesses, companies, and restaurants to open their doors and fill refillable water bottles or any other container with tap water upon request and free of charge. Currently, there are over 800 partner establishments.",10,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 25,Anticipate climate-driven migration,More details,Climate hazards addressed,Description of metric/indicator used to track goal,"Paris could face “international” climate-driven migration (climate refugees after a crisis or series of crises in certain parts of the world)but also “domestic” climate driven migration. The indicator used is the number of migrants, climate refugees in the city.",Comments,"The city of Paris signed a Research Convention on Climate Migrations with the International Organization for Migration (IOM) of the United Nations and the Hugo Observatory at the University of Liège in 2021.The project \'Climate Migrations in Urban Areas: Challenges, Representations, and Inclusion\' was launched in August 2022.A public consultation aimed at all Parisian residents was launched online. The objective was to collect anonymized data on how climate change affects, or could affect, the migration decisions of the surveyed individuals to or from Paris. The results of this survey will contribute to formulating inclusive policies to achieve the socio-ecological transition of the Parisian territory.",11,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 23,Adapt working conditions during heatwaves,More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of agents with facilitated access to remote work.,Comments,"Every year, heatwave sheets are already being distributed in all directions of the City of Paris with an incentive to adjust working hours during heat waves. Remote work is also encouraged and facilitated thanks to the installation of adapted equipment and premises. The coronavirus crisis has accelerated the practice of remote working.",13,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
60125,en,Klaipėda City Municipality,Adaptation goal 18,"When reviewing the emergency management plan, consider climate change projections and adaptation recommendations.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,as needed,Comments,-,18,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
62171,en,Metropolitan Municipality of Rouen,Adaptation goal 1,Préserver et amplifier la présence végétale en ville,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Augmenter le taux de couverture de la canopée en ville : objectif de 30 % dans les espaces publics,Comments,Objectif qui concerne maintenant tout le territoire de la Métropole Rouen Normandie,1,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 1,Improve the information and instructions provided to Parisians and visitors in the case of an extreme event,More details,Climate hazards addressed,Description of metric/indicator used to track goal,"Crisis information given through social networks and media, street signs, climate volounteers campaigns, teleoperators mobilized during the activation of the REFLEX file (phone calls, visits, etc.).",Comments,"Information related to heat waves: The Parisian heat wave system is based on a department-specific \'heat wave health management.\' The goal is to coordinate all stakeholders in the area, disseminate health recommendations to the public, and implement preventive actions and measures to prevent and minimize the health effects of a heat wave. The heat wave system operates from June 1 to September 15 and gives special attention to vulnerable populations.A map of cool islands has been available online every summer since 2017 on Paris.fr. Starting from summer 2023, this map is also accessible in English and Spanish. The Extrema digital application has been developed to communicate the existence of these cool islands, displayed in parks, gardens, and public services.Information related to flood risks: PISEINE is a free service created by the Seine Grands Lacs territorial public establishment. It organizes workshops and urban walks to inform citizens about flood risks. EPISEINE provides practical advice in an educational manner to citizens and businesses.Information related to drought: On June 15, 2023, the prefecture of the Île-de-France region issued a drought alert for the departments of Paris, Hauts-de-Seine, Seine-Saint-Denis, and Val-de-Marne. It encourages people to conserve water.The extreme cold and snow plan in Paris includes communication about the plan, as well as a training program for interested Parisian volunteers in climate adaptation. The plan operates on three levels, depending on the nighttime temperatures ranging from 0 to -10°C. The city has implemented various measures, such as compiling a list of gyms to accommodate homeless individuals, intensifying the efforts of the Homeless Assistance Unit (UASA) and other patrols to assist those living on the streets, providing municipal vehicles to the Samu Social for enhanced patrols and support to direct people to shelter centers, and launching a communication campaign to raise awareness and protect the population from the health impacts of prolonged cold periods.In case of strong winds or heavy rainfall, the City may prohibit access to all Parisian green spaces to the public (including cemeteries) and disseminate messages calling for caution (City of Paris website, variable message panels, social media, etc.).",14,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
62171,en,Metropolitan Municipality of Rouen,Adaptation goal 2,"Augmenter le taux de végétalisation de la ville-centre (ville de Rouen), en passant de 17 à 30 % d'ici 2030.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,Surfaces totales végétalisées par an (suivi du pourcentage de végétalisation par rapport à la superficie totale de la ville),Comments,Objectif qui concerne uniquement la ville de Rouen (ville la plus urbaine de la Métropole Rouen Normandie).,2,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 11,Ensure Paris's food supply,More details,Climate hazards addressed,Description of metric/indicator used to track goal,% of sustainable and organic food in school and nurcery canteen and % food from Paris,Comments,"The Sustainable Food Plan, adopted by the Paris Council on 1 July 2015, plans to increase the share of sustainable food in municipal collective catering to 50% in 5 years. The share of sustainable food in collective catering increased from 7% in 2008 to 42.5% in 2017 (including 36.5% organic food), making Paris the leading public purchaser of organic food in France. In 2019, The rate of sustainable food is 53.1% (of which 46.2% is organic) in municipal canteens. The Sustainable Food Plan also plans to introduce 1 vegetarian meal per week between 2015 and 2020. To thes objectives are added the commitments made by the Paris Council:•0 GMOS;•100% eggs from free-range hens;•0 fish from deep-sea species;•0 palm oil;•to reduce the meat portion of meals by 20%.The City of Paris sets new objectives: achieving 100% organic and sustainable collective catering, of which 50% will be sourced from local short circuits by 2027. To achieve this goal, the City is creating \'AgriParis.\' This operator has four main cross-cutting missions:1. Facilitating the community of stakeholders and strengthening links between urban and rural territories.2. Analyzing and mapping incoming and outgoing flows of goods and services in the territory, as well as supply and demand.3. Seeking co-financing, responding to calls for proposals, and managing complex projects.4. Promoting sustainable agricultural and food practices at the local, national, and European levels.",15,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 14,"By 2020, no Parisian should be more than a 7-minute walk from a place to relax with water or greenery during day or night",More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of Parisians at more than 7 minutes walk from a green or an aquatic space + area in ha of green spaces in Paris + area in ha of aquatic space during day and night,Comments,"In 2021, the goal is achieved with 1194 cool islands in the City and more than 100% of Parisians nearby a cool island.In 2023, the city has more than 1300 cool islands. The cooling strategy, titled \'Paris Adapts,\' aims to continue creating refreshing spaces throughout the city. This goal is reinforced including a day and noght objective.",16,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
74673,en,İzmir Metropolitan Municipality,Adaptation goal 4,Identify and implement techniques to mitigate the Urban Heat Island Effect,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Number of parks,Comments,Number of parks: 6,7,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
74673,en,İzmir Metropolitan Municipality,Adaptation goal 8,Implementation of strengthening strategies on the impacts of climate change on human health,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Number of climate change awareness trainings,Comments,NULL,8,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 3,Facilitate access to refreshing areas in the summer,More details,Climate hazards addressed,Description of metric/indicator used to track goal,map of the urban cool islands and diffusion of the information with number of public utilities opened + area (in m²) of refreshing area available to the public.,Comments,"Achievements: additional parks open 24 hours a day in summer and during the heat wave, refreshed rooms made available as part of the national heat wave plan, mapping of islands of coolness made public, extension of the schedules of swimming pools, shower baths, parks and gardens in summer. Currently, there are 1300 cool islands accessible in the city. Starting from summer 2023, this map will be available in English and Spanish. The city aims to translate this map into other languages to expand its accessibility.",17,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 10,Raise awareness of new behaviour among Parisians,More details,Climate hazards addressed,Description of metric/indicator used to track goal,"number of Parisian volunteers, number of people at events towards climate change adaptation",Comments,"The purpose of this action is to accompany those who live and work in Paris to adopt new types of behaviour, in particular regarding the development of their urban environment and life in it: new reflexes in the construction and use of buildings (for example, closing curtains and exterior blinds during the day during heatwaves), conducting shared local diagnostics to involve Parisians in any changes made to their districts, to take account of climate change in the future uses of their districts and raise awareness generally of the impacts of climate change in Paris and ways of adapting to it...It also implies developing “traditional” awareness-raising tools (brochures, information and awareness- raising campaigns, participatory processes), and exploring new approaches, such as nudges, competitions, using social media, etc. A particular effort is also to be made to target children and young people, following through on the actions already implemented through the Environment and Sustainable Development Education Network coordinated by the City of Paris.In 2021, the city of Paris created the \'Academy of Climate.\' It is a place for educational, participatory, and free exchanges that raise awareness among young people (aged 9-25) about ecological issues, provide training, and support them in their projects.Since September 2021, an academic program \'Adapting to Climate Change in the City\' has been established in partnership with the Academy.In 2021, a MOOC \'Adapting to Climate Change\' was created in partnership with ADEME and OID.Starting from 2023, the City of Paris aims to offer its employees training on the \'Climate Plan\' and \'Adapting to Climate Change in the City.\' The objective is to familiarize all city employees with climate-related topics.During extreme weather events, the city communicates preventive measures through social media, public boards, and the media.",18,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 17,Conduct a vast greening program to cool the city,More details,Climate hazards addressed,Description of metric/indicator used to track goal,area in ha of parks and greenery in Paris and number of tree.,Comments,"Currently, 26.2% of the Parisian territory (including forests) is vegetated, and there are over 930 parks open during the day. Paris has 80 vegetated streets and 40 \'school streets.\'The City has set a target to de-pave 100 hectares and plant 170,000 trees by 2026. Over 25,000 trees were planted between November 2022 and April 2023, including 800 new trees in the streets. Three urban forests will be created.In 2023, the city has 136.4 hectares of vegetated roofs and walls, with 1 hectare realized between 2022 and 2023. There are 5.59 hectares of desimpermeabilized public space in total. As of the end of June 2023, there are 2,190 valid permits for greening initiatives and 28 permits for de-paving initiatives.",19,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 25,Projects and policies targeted at those most vulnerable,More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of cooperations + amount of money given in the green fund (€),Comments,"A \'Guide to Solidarity in Paris Summer 2023\' has been designed to address the challenges faced by individuals in great precarity or experiencing homelessness during the summer season.The first summer edition of the \'Night of Solidarity\' was held on June 27, 2023. This operation involved conducting a census of homeless individuals to better understand their profiles and to adapt public policies according to their needs.",20,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
55317,en,County Galway,Adaptation goal 4,Increase the resilience of Community Services to \nclimate change by planning and implementing \nappropriate adaptation measure.,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Climate action tracker is reviewed regularly closing out any that have been achieved.,Comments,N/A,4,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 20,Include recommentations for buildings and public spaces in urban regulations,More details,Climate hazards addressed,Description of metric/indicator used to track goal,"Number of relatory documents/guidelines, in line with adaptation issues",Comments,"In March 2022, all developers in Paris adopted a \'Charter for the Sustainable and Inclusive Development of Paris.\' This charter includes 100 commitments to design and sustain a more diverse and inclusive city, develop a resilient, ecological, and frugal city, and involve all relevant stakeholders in project development. Regarding the adaptation theme: developers commit to implementing the city's dedicated Plans and Strategies for all climate changes, such as floods, droughts, heatwaves, extreme weather events, biodiversity collapse, and water resource scarcity. They aim to promote, evaluate, and disseminate innovations in this field and share feedback - efficiently using rainwater through the creation of green spaces, the installation of cooling devices for users, and greening buildings wherever possible. Before any development project, comprehensive studies on urban heat islands are now systematically conducted. Each year, an environmental guide for development and construction operations is published. The objective is to ensure the high environmental quality of operations conducted in the Paris area. The guide is composed of 10 chapters, addressing major issues to be considered in all programs. Among the Adaptation recommendations in this guide: • Prioritize the use of certain materials for road development (light-colored coatings); • Promote the presence of water in public spaces (for drinking or recreational use); • Strengthen the presence of horizontal and vertical vegetation. Create spaces protected from the sun with permanent devices (tree planting or installation of shading structures when tree planting is not possible) or temporary ones (e.g., tensile shade structures) to provide cool areas for everyone during heatwaves. Implement passive cooling solutions such as exterior sun protection (overhangs, sunshades, shutters, louvered blinds).",21,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
50669,en,Municipality of Matosinhos,Adaptation goal 9,Levantamento do sistema hidrológico no território do município ao nível das águas subterrâneas e superficiais e vertê-los para o sistema de informação geográfico da Autarquia,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Rede hidrológica mapeada (águas subterrâneas e superficiais),Comments,OA 10,9,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
50669,en,Municipality of Matosinhos,Adaptation goal 10,"Criação de áreas naturais de preservação, armazenamento e recarga de aquíferos",More details,Climate hazards addressed,Description of metric/indicator used to track goal,Número de áreas delimitadas; Volume de recarga dos aquíferos,Comments,OA 11,10,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 8,Ensure continuous water supply in the event of extreme climate conditions,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Studies and plan,Comments,"In the event of a health crisis, the workforce is mobilised in any case to guarantee a minimum service on the main missions of production, distribution and water quality. The on-call teams take turns to guarantee the delivery of quality water in all parts of the city. Within this framework, only essential actions are carried out, with routine interventions being postponed. In addition, all employees who are able to do so carry out their work, by remote work.In the event of a flood comparable to the 1910 flood, the study shows that up to a height of the Seine of 7.10 metres on the Austerlitz scale (to compare to the 8.10 m reached in 1910 and to the 6.10 m reached in June 2016) no impact on service of sanitation would not be a concern. For a flood equivalent to that of 1910, the operation of the sewerage service would continue to be insured under conditions overall satisfactory. The management unit would coordinate the City's crisis management activities and would ensure the relationship with the services under the authority of the crisis unit of the Department of Cleanliness and Water.",22,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 22,Adapt public facility opening times,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Number of public equipments with adapted opening times,Comments,"The parks, swimming pools and shower baths have had their opening hours adjusted to take account of the heat wave.In the event of triggering level 3 of the \'Heat Wave Plan,\' the City opens cooled rooms with free access in the town halls of each district.As part of the Winter Emergency Plan, a permanent shelter facility was opened during the winter of 2022-2023. This facility, consisting of a large space transformed into rooms for 1 to 4 people, could accommodate up to 80 isolated men. In 2022, the City of Paris made available to the State 1,000 new accommodation places (a total of over 30,000 places).",23,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
60183,en,City of Rzeszów,Adaptation goal 4,"Focuses on broad environmental protection, including water management, waste management, and nature conservation.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,NULL,Comments,NULL,4,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
60183,en,City of Rzeszów,Adaptation goal 5,NULL,More details,Climate hazards addressed,Description of metric/indicator used to track goal,NULL,Comments,NULL,5,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 4,Cooling off the city during peaks in temperature,More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of cooling and misters installations,Comments,"To date, the city reached the 2020 objectives of the Paris Climate Action Plan with 116 additional hectares of green roofs and walls developed, 9 “green streets” delivered in 2019, and more than 20,000 new trees newly planted. Water is also more visible due to the introduction of 4 new open-water swimming areas, 80 water sprayers during summer 2019. Vegetation is the primary solution for cooling the city: 26.2% of the Parisian territory (including forests) is greened. The city has set a goal to remove 100 hectares of pavement and plant 170,000 trees by 2026. Over 25,000 trees were planted between November 2022 and April 2023 (including 800 new trees in the streets). Three urban forests are currently under development.Alternative solutions called \'ombrières\' (shading structures) are being implemented. In 2023, 12 ombrières will be installed in public spaces. During the year 2023, 73 refreshing fountains will complement the 1200 water points available in public spaces.",24,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 7,Manage water consumption,More details,Climate hazards addressed,Description of metric/indicator used to track goal,amount of water used each year in m3,Comments,"The city implements actions to save water every year in parks, swimming pools, and for other uses. \'Eau de Paris\' has dedicated a website to calculate the water consumption of Parisians and provide advice on eco-friendly practices to save water.The services use the non-potable water system to water the parks and clean the roads. Tensiometric sensors also allow the city to optimize the rhythm and quantity of watering. The \'new generation\' water fountains (Source poles) are equipped with push buttons. They consume 10 times less water compared to the old models.",25,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
50669,en,Municipality of Matosinhos,Adaptation goal 21,Mapeamento termorgráfico e altimétrico do concelho,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Número de mapas produzidos; Número de medidas de emergência planeadas; Número de medidas de emergência implementadas,Comments,OA 23,21,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
50669,en,Municipality of Matosinhos,Adaptation goal 22,Integração da adaptação às alterações climáticas nas políticas municipais de ordenamento,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Instrumentos de Gestão Territorial que incorporam as opções de Adaptação às Alterações Climáticas; Número de opções de adaptação integradas; Número de opções de adaptação integradas em procedimentos de concursos públicos,Comments,OA 24,22,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 5,"Continue to anticipate and protect Parisians from floods, storms, very cold weather, fires",More details,Climate hazards addressed,Description of metric/indicator used to track goal,Number of dedicated emergency response plans adopted in nurseries and parisian companies.,Comments,"Protection and safety plans have been launched for early childhood institutions and schools. The snow plan and winter emergency plan are activated every year. Weather procedures are applied in parks and gardens. The fire risk is being assessed, particularly with regard to woods. This work to protect and ensure the safety of the population was initiated in 2015 with the Prefecture, which is in charge of activating the different levels of crisis and deploying information (press release + door-to-door) and then providing shelter for Parisians (most of the time outside Parisian territory).The water level of the Seine is under constant surveillance by the \'Seine Moyenne Yonne Loing\' flood forecasting service of the Regional and Interdepartmental Directorate of the Environment and Energy of Île-de-France. A dedicated station is installed under the Austerlitz Bridge.To ensure the protection of Parisians, the City of Paris implements various measures. When the water level reaches 3 meters, the lower quays of the Seine are gradually closed to pedestrian and vehicular traffic. They are reopened gradually as the river's level allows and after cleaning by the city's cleanliness services. To strengthen the permanent protections and parapets, the Parisian road services install removable protections such as flood barriers, anti-flood barriers, and elevated parapets when the water level exceeds 5 meters and a major flood is predicted.",26,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 25,Promote the circular railroad as a place to breathe and as a biodiversity reserve,More details,Climate hazards addressed,Description of metric/indicator used to track goal,area in ha of the circular greenbelt /railroad opened to the public,Comments,"By the end of 2026, an additional 4 kilometers will be opened on the Petite Ceinture, representing an extra 7.6 hectares favorable to nature and biodiversity.Since 2006, the City of Paris and SNCF have committed to gradually rehabilitating the Petite Ceinture and opening its spaces for promenades. These areas have now become ecological corridors.A 3.5-hectare park and an urban forest in the 20th arrondissement will be opened from 2024, known as the \'Charonne Urban Forest\' project.",27,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 19,Develop alternative rainwater management,More details,Climate hazards addressed,Description of metric/indicator used to track goal,number of m² conforming to rainwater zoning in the City's development operations,Comments,"The City of Paris has adopted a \'ParisPluie\' plan aimed at restoring the natural water cycle and strengthening the presence of water and nature in Paris.Since 2022, 39 new cool islands have been created throughout the territory, including 24 associated with building renovation projects. They account for a total of 13,000 m2 of de-sealed surfaces and more than 15,000 m2 of new vegetated areas.",28,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
31175,en,City of Paris,Adaptation goal 15,Develop use of water in public spaces,More details,Climate hazards addressed,Description of metric/indicator used to track goal,"number of water games, open water swimming areas, fountains in service in Paris",Comments,"In 2023, water is more visible with the presence of 7 outdoor swimming zones, 60 water misters, 833 Parisian shops welcoming passersby to fill their water bottles for free (program \'Ici, Je choisis l'eau de Paris\'), and 1200 fountains available in public spaces.",29,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
46514,en,City of Porto,Adaptation goal 1,"Improve the resilience of Porto's coastline by 2030, through the investment of €30 M to protect and enhance the seashore.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,"Municipal investment value (Millions of euros) \nPorto is developing the Coastline Enhancement and Resilience Plan that will operationalize all the measures foreseen in the Coastal Plan - Caminha-Espinho that manages the seashore of northern Portugal. So far, Porto has already made some investment in coastline, but the budget identified refers to the next 5 years investments.",Comments,"The POC-CE foresees an investment of €46 M for the city coastline, of which €30 M refers to municipal investment, and the other €16 M distributed among other external entities. \nTo the north of the city of Porto, is being built the extension of the breakwater at the port of Leixões - an investment worth €60 million, 50% of which in community funds. It is expected that this breakwater extension will contribute to reduce the impact of coastal overtopping and strong waves on the beaches and coast of Porto, reducing risk exposure to the city and its inhabitants.",1,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
46514,en,City of Porto,Adaptation goal 2,"Improve the protection and resilience of cliffs by 2050, through the investment of €30 M in the enhancement and stabilization of slope areas.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,"Municipal investment value (Millions of euros) \nBetween 2020 and 2024, Porto has already invested €3.7 million in retaining walls and stabilizing slopes, and in acquiring private land in risk areas. This total amount corresponds to 12% of the defined target.",Comments,"More information about implemented projects: \n\nStabilization of the Slope Adjacent to the Alfândega Railway Branch: The project involved preventive stabilization of three rock slopes. Activities included vegetation clearing, block remediation, demolition of ruined structures, wall rehabilitation, stabilization of existing constructions, and installation of high-strength metal nets. \n\nMore information: https://goporto.pt/portefolio/estabilizacao-da-escarpa-adjacente-ao-ramal-ferroviario-da-alfandega_1 \n\nStabilization of the Arrábida Slope: This intervention focused on clearing vegetation, removing isolated rock blocks, underpinning, drainage, and applying metal nets and steel cables to stabilize the area. \n\nMore information: https://goporto.pt/portefolio/estabilizacao-do-talude-da-arrabida_1 \n\nPublic Tender for Stabilization of Cliffs Above the Ribeira Tunnel: The Porto City Council launched a public tender for the stabilization of cliffs located above the Ribeira Tunnel, aiming to prevent landslides and ensure the safety of the area. \n\nMore information: https://www.porto.pt/pt/noticia/concurso-publico-lancado-para-estabilizacao-de-escarpas-sobre-o-tunel-da-ribeira \n\nAcquisition and Adaptation Project in Bairro dos Moinhos to Create a Park with Retention Basins: The Porto City Council has acquired homes in Bairro dos Moinhos as part of a project to create a park with retention basins in the Fontainhas area. The project will solve problemas on the Poço das Patas stream. The stream, which mostly runs underground in a steep area, has poor drainage, causing erosion, floods, and landslides. This project aims to solve these problems and improve the area's safety. \n\nMore information: https://www.porto.pt/pt/noticia/camara-do-porto-ja-adquiriu-casas-do-bairro-dos-moinhos",2,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
46514,en,City of Porto,Adaptation goal 3,Increase by 50% the rainwater retention capacity in municipal green areas by 2030,More details,Climate hazards addressed,Description of metric/indicator used to track goal,Volume (in m3) of rainwater retained capacity in retention basins.\n,Comments,"The Municipality has invested in implementing natural-based solutions in municipal spaces, as a way of enhancing the resilience and ecosystem services. The creation of the retention basin in Asprela Park contributed to increasing the retention capacity of rainwater by 10,000 m3, to reduce risk of floods in the area. \n\nIn the future, it is planned to increase this capacity, with already planned interventions in parks and gardens (Paulo Vallada Garden and Moinhos Park), adding 2,600 m3, only in both projects. \n\nFor more information on the progress of some projects related to the goal: \nhttps://www.porto.pt/en/news/climate-adaptation-with-15-million-investment-in-flood-control",3,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
46514,en,City of Porto,Adaptation goal 4,"Increase the efficiency of the water supply network, reducing up to 40% the non-revenue water by 2030, compared to 2015.",More details,Climate hazards addressed,Description of metric/indicator used to track goal,"% of non-revenue water \nIn 2015, the Municipality registered 20.23% of unbilled water, and since then it has been investing in the supply network to increase efficiency and reduce losses. In 2023, the data reveals a clear improvement, with a value of 13.28% of non-revenue water, which reveals a compliance value of around 35%, very close to the established target of 40% reduction.",Comments,For more information on the progress of some projects related to the goal: https://www.porto.pt/en/news/porto-ends-2022-with-historic-numbers-in-the-fight-against-water-waste,4,"Climate action plans and strategies addressing mitigation, adaptation and/or energy","Signatories were asked to report on their Climate action plans and strategies addressing mitigation, adaptation, and/or energy"
